"ID","DAY","SEX","LINE","SEED","VIAL","YEAR","eclosing","EVENT","TRT"
"M1_A_V1_2015",14,"f","M1","A","V1","2015",12,1,"M"
"M1_A_V1_2015",15,"f","M1","A","V1","2015",6,1,"M"
"M1_A_V1_2015",16,"f","M1","A","V1","2015",4,1,"M"
"M1_A_V1_2015",17,"f","M1","A","V1","2015",20,1,"M"
"M1_A_V1_2015",19,"f","M1","A","V1","2015",2,1,"M"
"M1_A_V1_2015",21,"f","M1","A","V1","2015",4,0,"M"
"M1_A_V1_2015",14,"m","M1","A","V1","2015",13,1,"M"
"M1_A_V1_2015",15,"m","M1","A","V1","2015",10,1,"M"
"M1_A_V1_2015",16,"m","M1","A","V1","2015",2,1,"M"
"M1_A_V1_2015",17,"m","M1","A","V1","2015",19,1,"M"
"M1_A_V1_2015",18,"m","M1","A","V1","2015",3,1,"M"
"M1_A_V1_2015",21,"m","M1","A","V1","2015",5,0,"M"
"M1_A_V2_2015",15,"f","M1","A","V2","2015",2,1,"M"
"M1_A_V2_2015",16,"f","M1","A","V2","2015",17,1,"M"
"M1_A_V2_2015",17,"f","M1","A","V2","2015",27,1,"M"
"M1_A_V2_2015",18,"f","M1","A","V2","2015",2,1,"M"
"M1_A_V2_2015",21,"f","M1","A","V2","2015",3,0,"M"
"M1_A_V2_2015",16,"m","M1","A","V2","2015",8,1,"M"
"M1_A_V2_2015",17,"m","M1","A","V2","2015",36,1,"M"
"M1_A_V2_2015",18,"m","M1","A","V2","2015",1,1,"M"
"M1_A_V2_2015",21,"m","M1","A","V2","2015",4,0,"M"
"M1_A_V3_2015",15,"f","M1","A","V3","2015",1,1,"M"
"M1_A_V3_2015",16,"f","M1","A","V3","2015",24,1,"M"
"M1_A_V3_2015",17,"f","M1","A","V3","2015",15,1,"M"
"M1_A_V3_2015",21,"f","M1","A","V3","2015",10,0,"M"
"M1_A_V3_2015",16,"m","M1","A","V3","2015",13,1,"M"
"M1_A_V3_2015",17,"m","M1","A","V3","2015",25,1,"M"
"M1_A_V3_2015",19,"m","M1","A","V3","2015",1,1,"M"
"M1_A_V3_2015",21,"m","M1","A","V3","2015",11,0,"M"
"M1_A_V4_2015",13,"f","M1","A","V4","2015",8,1,"M"
"M1_A_V4_2015",14,"f","M1","A","V4","2015",8,1,"M"
"M1_A_V4_2015",15,"f","M1","A","V4","2015",17,1,"M"
"M1_A_V4_2015",16,"f","M1","A","V4","2015",6,1,"M"
"M1_A_V4_2015",21,"f","M1","A","V4","2015",8,0,"M"
"M1_A_V4_2015",13,"m","M1","A","V4","2015",4,1,"M"
"M1_A_V4_2015",14,"m","M1","A","V4","2015",7,1,"M"
"M1_A_V4_2015",15,"m","M1","A","V4","2015",19,1,"M"
"M1_A_V4_2015",16,"m","M1","A","V4","2015",13,1,"M"
"M1_A_V4_2015",21,"m","M1","A","V4","2015",10,0,"M"
"M1_A_V5_2015",14,"f","M1","A","V5","2015",11,1,"M"
"M1_A_V5_2015",15,"f","M1","A","V5","2015",36,1,"M"
"M1_A_V5_2015",16,"f","M1","A","V5","2015",7,1,"M"
"M1_A_V5_2015",17,"f","M1","A","V5","2015",1,1,"M"
"M1_A_V5_2015",21,"f","M1","A","V5","2015",7,0,"M"
"M1_A_V5_2015",14,"m","M1","A","V5","2015",1,1,"M"
"M1_A_V5_2015",15,"m","M1","A","V5","2015",21,1,"M"
"M1_A_V5_2015",16,"m","M1","A","V5","2015",7,1,"M"
"M1_A_V5_2015",17,"m","M1","A","V5","2015",1,1,"M"
"M1_A_V5_2015",21,"m","M1","A","V5","2015",8,0,"M"
"M1_A_V6_2015",15,"f","M1","A","V6","2015",1,1,"M"
"M1_A_V6_2015",16,"f","M1","A","V6","2015",11,1,"M"
"M1_A_V6_2015",17,"f","M1","A","V6","2015",38,1,"M"
"M1_A_V6_2015",20,"f","M1","A","V6","2015",1,1,"M"
"M1_A_V6_2015",21,"f","M1","A","V6","2015",4,0,"M"
"M1_A_V6_2015",16,"m","M1","A","V6","2015",3,1,"M"
"M1_A_V6_2015",17,"m","M1","A","V6","2015",29,1,"M"
"M1_A_V6_2015",18,"m","M1","A","V6","2015",8,1,"M"
"M1_A_V6_2015",21,"m","M1","A","V6","2015",5,0,"M"
"M1_B_V1_2015",15,"f","M1","B","V1","2015",17,1,"M"
"M1_B_V1_2015",16,"f","M1","B","V1","2015",18,1,"M"
"M1_B_V1_2015",17,"f","M1","B","V1","2015",17,1,"M"
"M1_B_V1_2015",18,"f","M1","B","V1","2015",3,1,"M"
"M1_B_V1_2015",19,"f","M1","B","V1","2015",1,1,"M"
"M1_B_V1_2015",21,"f","M1","B","V1","2015",3,0,"M"
"M1_B_V1_2015",15,"m","M1","B","V1","2015",5,1,"M"
"M1_B_V1_2015",16,"m","M1","B","V1","2015",13,1,"M"
"M1_B_V1_2015",17,"m","M1","B","V1","2015",20,1,"M"
"M1_B_V1_2015",21,"m","M1","B","V1","2015",3,0,"M"
"M1_B_V2_2015",15,"f","M1","B","V2","2015",4,1,"M"
"M1_B_V2_2015",16,"f","M1","B","V2","2015",21,1,"M"
"M1_B_V2_2015",17,"f","M1","B","V2","2015",14,1,"M"
"M1_B_V2_2015",21,"f","M1","B","V2","2015",12,0,"M"
"M1_B_V2_2015",15,"m","M1","B","V2","2015",2,1,"M"
"M1_B_V2_2015",16,"m","M1","B","V2","2015",18,1,"M"
"M1_B_V2_2015",17,"m","M1","B","V2","2015",14,1,"M"
"M1_B_V2_2015",18,"m","M1","B","V2","2015",1,1,"M"
"M1_B_V2_2015",21,"m","M1","B","V2","2015",14,0,"M"
"M1_B_V3_2015",13,"f","M1","B","V3","2015",1,1,"M"
"M1_B_V3_2015",14,"f","M1","B","V3","2015",5,1,"M"
"M1_B_V3_2015",15,"f","M1","B","V3","2015",21,1,"M"
"M1_B_V3_2015",16,"f","M1","B","V3","2015",13,1,"M"
"M1_B_V3_2015",17,"f","M1","B","V3","2015",2,1,"M"
"M1_B_V3_2015",20,"f","M1","B","V3","2015",1,1,"M"
"M1_B_V3_2015",21,"f","M1","B","V3","2015",7,0,"M"
"M1_B_V3_2015",14,"m","M1","B","V3","2015",5,1,"M"
"M1_B_V3_2015",15,"m","M1","B","V3","2015",22,1,"M"
"M1_B_V3_2015",16,"m","M1","B","V3","2015",15,1,"M"
"M1_B_V3_2015",21,"m","M1","B","V3","2015",8,0,"M"
"M1_B_V4_2015",14,"f","M1","B","V4","2015",2,1,"M"
"M1_B_V4_2015",15,"f","M1","B","V4","2015",9,1,"M"
"M1_B_V4_2015",16,"f","M1","B","V4","2015",22,1,"M"
"M1_B_V4_2015",17,"f","M1","B","V4","2015",12,1,"M"
"M1_B_V4_2015",21,"f","M1","B","V4","2015",5,0,"M"
"M1_B_V4_2015",14,"m","M1","B","V4","2015",1,1,"M"
"M1_B_V4_2015",15,"m","M1","B","V4","2015",9,1,"M"
"M1_B_V4_2015",16,"m","M1","B","V4","2015",23,1,"M"
"M1_B_V4_2015",17,"m","M1","B","V4","2015",10,1,"M"
"M1_B_V4_2015",18,"m","M1","B","V4","2015",1,1,"M"
"M1_B_V4_2015",21,"m","M1","B","V4","2015",6,0,"M"
"M1_B_V5_2015",15,"f","M1","B","V5","2015",5,1,"M"
"M1_B_V5_2015",16,"f","M1","B","V5","2015",16,1,"M"
"M1_B_V5_2015",17,"f","M1","B","V5","2015",38,1,"M"
"M1_B_V5_2015",18,"f","M1","B","V5","2015",2,1,"M"
"M1_B_V5_2015",21,"f","M1","B","V5","2015",2,0,"M"
"M1_B_V5_2015",16,"m","M1","B","V5","2015",13,1,"M"
"M1_B_V5_2015",17,"m","M1","B","V5","2015",19,1,"M"
"M1_B_V5_2015",18,"m","M1","B","V5","2015",3,1,"M"
"M1_B_V5_2015",21,"m","M1","B","V5","2015",2,0,"M"
"M1_B_V6_2015",16,"f","M1","B","V6","2015",16,1,"M"
"M1_B_V6_2015",17,"f","M1","B","V6","2015",30,1,"M"
"M1_B_V6_2015",18,"f","M1","B","V6","2015",5,1,"M"
"M1_B_V6_2015",21,"f","M1","B","V6","2015",0,0,"M"
"M1_B_V6_2015",15,"m","M1","B","V6","2015",1,1,"M"
"M1_B_V6_2015",16,"m","M1","B","V6","2015",14,1,"M"
"M1_B_V6_2015",17,"m","M1","B","V6","2015",27,1,"M"
"M1_B_V6_2015",18,"m","M1","B","V6","2015",6,1,"M"
"M1_B_V6_2015",21,"m","M1","B","V6","2015",1,0,"M"
"M1_C_V1_2015",14,"f","M1","C","V1","2015",6,1,"M"
"M1_C_V1_2015",15,"f","M1","C","V1","2015",19,1,"M"
"M1_C_V1_2015",16,"f","M1","C","V1","2015",20,1,"M"
"M1_C_V1_2015",17,"f","M1","C","V1","2015",2,1,"M"
"M1_C_V1_2015",21,"f","M1","C","V1","2015",4,0,"M"
"M1_C_V1_2015",14,"m","M1","C","V1","2015",2,1,"M"
"M1_C_V1_2015",15,"m","M1","C","V1","2015",17,1,"M"
"M1_C_V1_2015",16,"m","M1","C","V1","2015",24,1,"M"
"M1_C_V1_2015",17,"m","M1","C","V1","2015",2,1,"M"
"M1_C_V1_2015",21,"m","M1","C","V1","2015",4,0,"M"
"M1_C_V2_2015",13,"f","M1","C","V2","2015",1,1,"M"
"M1_C_V2_2015",14,"f","M1","C","V2","2015",11,1,"M"
"M1_C_V2_2015",15,"f","M1","C","V2","2015",22,1,"M"
"M1_C_V2_2015",16,"f","M1","C","V2","2015",11,1,"M"
"M1_C_V2_2015",21,"f","M1","C","V2","2015",7,0,"M"
"M1_C_V2_2015",14,"m","M1","C","V2","2015",8,1,"M"
"M1_C_V2_2015",15,"m","M1","C","V2","2015",9,1,"M"
"M1_C_V2_2015",16,"m","M1","C","V2","2015",20,1,"M"
"M1_C_V2_2015",17,"m","M1","C","V2","2015",1,1,"M"
"M1_C_V2_2015",18,"m","M1","C","V2","2015",1,1,"M"
"M1_C_V2_2015",21,"m","M1","C","V2","2015",9,0,"M"
"M1_C_V3_2015",13,"f","M1","C","V3","2015",3,1,"M"
"M1_C_V3_2015",14,"f","M1","C","V3","2015",11,1,"M"
"M1_C_V3_2015",15,"f","M1","C","V3","2015",13,1,"M"
"M1_C_V3_2015",16,"f","M1","C","V3","2015",20,1,"M"
"M1_C_V3_2015",17,"f","M1","C","V3","2015",1,1,"M"
"M1_C_V3_2015",21,"f","M1","C","V3","2015",4,0,"M"
"M1_C_V3_2015",14,"m","M1","C","V3","2015",16,1,"M"
"M1_C_V3_2015",15,"m","M1","C","V3","2015",11,1,"M"
"M1_C_V3_2015",16,"m","M1","C","V3","2015",17,1,"M"
"M1_C_V3_2015",21,"m","M1","C","V3","2015",4,0,"M"
"M1_C_V4_2015",14,"f","M1","C","V4","2015",15,1,"M"
"M1_C_V4_2015",15,"f","M1","C","V4","2015",27,1,"M"
"M1_C_V4_2015",16,"f","M1","C","V4","2015",17,1,"M"
"M1_C_V4_2015",17,"f","M1","C","V4","2015",1,1,"M"
"M1_C_V4_2015",21,"f","M1","C","V4","2015",4,0,"M"
"M1_C_V4_2015",14,"m","M1","C","V4","2015",11,1,"M"
"M1_C_V4_2015",15,"m","M1","C","V4","2015",14,1,"M"
"M1_C_V4_2015",16,"m","M1","C","V4","2015",6,1,"M"
"M1_C_V4_2015",17,"m","M1","C","V4","2015",1,1,"M"
"M1_C_V4_2015",21,"m","M1","C","V4","2015",4,0,"M"
"M1_C_V5_2015",14,"f","M1","C","V5","2015",6,1,"M"
"M1_C_V5_2015",15,"f","M1","C","V5","2015",31,1,"M"
"M1_C_V5_2015",16,"f","M1","C","V5","2015",13,1,"M"
"M1_C_V5_2015",17,"f","M1","C","V5","2015",2,1,"M"
"M1_C_V5_2015",21,"f","M1","C","V5","2015",4,0,"M"
"M1_C_V5_2015",14,"m","M1","C","V5","2015",4,1,"M"
"M1_C_V5_2015",15,"m","M1","C","V5","2015",19,1,"M"
"M1_C_V5_2015",16,"m","M1","C","V5","2015",15,1,"M"
"M1_C_V5_2015",17,"m","M1","C","V5","2015",2,1,"M"
"M1_C_V5_2015",21,"m","M1","C","V5","2015",4,0,"M"
"M1_C_V6_2015",14,"f","M1","C","V6","2015",5,1,"M"
"M1_C_V6_2015",15,"f","M1","C","V6","2015",25,1,"M"
"M1_C_V6_2015",16,"f","M1","C","V6","2015",18,1,"M"
"M1_C_V6_2015",17,"f","M1","C","V6","2015",3,1,"M"
"M1_C_V6_2015",21,"f","M1","C","V6","2015",2,0,"M"
"M1_C_V6_2015",14,"m","M1","C","V6","2015",1,1,"M"
"M1_C_V6_2015",15,"m","M1","C","V6","2015",23,1,"M"
"M1_C_V6_2015",16,"m","M1","C","V6","2015",21,1,"M"
"M1_C_V6_2015",21,"m","M1","C","V6","2015",2,0,"M"
"M2_A_V1_2015",15,"f","M2","A","V1","2015",3,1,"M"
"M2_A_V1_2015",16,"f","M2","A","V1","2015",20,1,"M"
"M2_A_V1_2015",17,"f","M2","A","V1","2015",20,1,"M"
"M2_A_V1_2015",18,"f","M2","A","V1","2015",2,1,"M"
"M2_A_V1_2015",20,"f","M2","A","V1","2015",1,1,"M"
"M2_A_V1_2015",21,"f","M2","A","V1","2015",6,0,"M"
"M2_A_V1_2015",16,"m","M2","A","V1","2015",17,1,"M"
"M2_A_V1_2015",17,"m","M2","A","V1","2015",19,1,"M"
"M2_A_V1_2015",18,"m","M2","A","V1","2015",4,1,"M"
"M2_A_V1_2015",19,"m","M2","A","V1","2015",1,1,"M"
"M2_A_V1_2015",21,"m","M2","A","V1","2015",7,0,"M"
"M2_A_V2_2015",15,"f","M2","A","V2","2015",11,1,"M"
"M2_A_V2_2015",16,"f","M2","A","V2","2015",18,1,"M"
"M2_A_V2_2015",17,"f","M2","A","V2","2015",6,1,"M"
"M2_A_V2_2015",18,"f","M2","A","V2","2015",1,1,"M"
"M2_A_V2_2015",21,"f","M2","A","V2","2015",16,0,"M"
"M2_A_V2_2015",14,"m","M2","A","V2","2015",5,1,"M"
"M2_A_V2_2015",15,"m","M2","A","V2","2015",15,1,"M"
"M2_A_V2_2015",16,"m","M2","A","V2","2015",9,1,"M"
"M2_A_V2_2015",21,"m","M2","A","V2","2015",19,0,"M"
"M2_A_V3_2015",15,"f","M2","A","V3","2015",1,1,"M"
"M2_A_V3_2015",16,"f","M2","A","V3","2015",12,1,"M"
"M2_A_V3_2015",17,"f","M2","A","V3","2015",22,1,"M"
"M2_A_V3_2015",18,"f","M2","A","V3","2015",7,1,"M"
"M2_A_V3_2015",20,"f","M2","A","V3","2015",1,1,"M"
"M2_A_V3_2015",21,"f","M2","A","V3","2015",10,0,"M"
"M2_A_V3_2015",16,"m","M2","A","V3","2015",10,1,"M"
"M2_A_V3_2015",17,"m","M2","A","V3","2015",22,1,"M"
"M2_A_V3_2015",18,"m","M2","A","V3","2015",4,1,"M"
"M2_A_V3_2015",21,"m","M2","A","V3","2015",11,0,"M"
"M2_A_V4_2015",14,"f","M2","A","V4","2015",2,1,"M"
"M2_A_V4_2015",15,"f","M2","A","V4","2015",19,1,"M"
"M2_A_V4_2015",16,"f","M2","A","V4","2015",12,1,"M"
"M2_A_V4_2015",17,"f","M2","A","V4","2015",7,1,"M"
"M2_A_V4_2015",21,"f","M2","A","V4","2015",12,0,"M"
"M2_A_V4_2015",15,"m","M2","A","V4","2015",14,1,"M"
"M2_A_V4_2015",16,"m","M2","A","V4","2015",18,1,"M"
"M2_A_V4_2015",17,"m","M2","A","V4","2015",2,1,"M"
"M2_A_V4_2015",18,"m","M2","A","V4","2015",1,1,"M"
"M2_A_V4_2015",21,"m","M2","A","V4","2015",13,0,"M"
"M2_A_V5_2015",14,"f","M2","A","V5","2015",3,1,"M"
"M2_A_V5_2015",15,"f","M2","A","V5","2015",12,1,"M"
"M2_A_V5_2015",16,"f","M2","A","V5","2015",7,1,"M"
"M2_A_V5_2015",17,"f","M2","A","V5","2015",1,1,"M"
"M2_A_V5_2015",21,"f","M2","A","V5","2015",29,0,"M"
"M2_A_V5_2015",15,"m","M2","A","V5","2015",10,1,"M"
"M2_A_V5_2015",16,"m","M2","A","V5","2015",3,1,"M"
"M2_A_V5_2015",17,"m","M2","A","V5","2015",3,1,"M"
"M2_A_V5_2015",21,"m","M2","A","V5","2015",32,0,"M"
"M2_A_V6_2015",15,"f","M2","A","V6","2015",9,1,"M"
"M2_A_V6_2015",16,"f","M2","A","V6","2015",15,1,"M"
"M2_A_V6_2015",17,"f","M2","A","V6","2015",3,1,"M"
"M2_A_V6_2015",21,"f","M2","A","V6","2015",19,0,"M"
"M2_A_V6_2015",14,"m","M2","A","V6","2015",2,1,"M"
"M2_A_V6_2015",15,"m","M2","A","V6","2015",11,1,"M"
"M2_A_V6_2015",16,"m","M2","A","V6","2015",11,1,"M"
"M2_A_V6_2015",17,"m","M2","A","V6","2015",7,1,"M"
"M2_A_V6_2015",18,"m","M2","A","V6","2015",1,1,"M"
"M2_A_V6_2015",21,"m","M2","A","V6","2015",22,0,"M"
"M2_B_V1_2015",15,"f","M2","B","V1","2015",5,1,"M"
"M2_B_V1_2015",16,"f","M2","B","V1","2015",16,1,"M"
"M2_B_V1_2015",17,"f","M2","B","V1","2015",19,1,"M"
"M2_B_V1_2015",18,"f","M2","B","V1","2015",1,1,"M"
"M2_B_V1_2015",19,"f","M2","B","V1","2015",2,1,"M"
"M2_B_V1_2015",21,"f","M2","B","V1","2015",7,0,"M"
"M2_B_V1_2015",15,"m","M2","B","V1","2015",2,1,"M"
"M2_B_V1_2015",16,"m","M2","B","V1","2015",16,1,"M"
"M2_B_V1_2015",17,"m","M2","B","V1","2015",20,1,"M"
"M2_B_V1_2015",18,"m","M2","B","V1","2015",3,1,"M"
"M2_B_V1_2015",21,"m","M2","B","V1","2015",9,0,"M"
"M2_B_V2_2015",15,"f","M2","B","V2","2015",7,1,"M"
"M2_B_V2_2015",16,"f","M2","B","V2","2015",18,1,"M"
"M2_B_V2_2015",17,"f","M2","B","V2","2015",18,1,"M"
"M2_B_V2_2015",19,"f","M2","B","V2","2015",1,1,"M"
"M2_B_V2_2015",21,"f","M2","B","V2","2015",7,0,"M"
"M2_B_V2_2015",15,"m","M2","B","V2","2015",4,1,"M"
"M2_B_V2_2015",16,"m","M2","B","V2","2015",18,1,"M"
"M2_B_V2_2015",17,"m","M2","B","V2","2015",14,1,"M"
"M2_B_V2_2015",18,"m","M2","B","V2","2015",2,1,"M"
"M2_B_V2_2015",19,"m","M2","B","V2","2015",1,1,"M"
"M2_B_V2_2015",20,"m","M2","B","V2","2015",2,1,"M"
"M2_B_V2_2015",21,"m","M2","B","V2","2015",8,0,"M"
"M2_B_V3_2015",14,"f","M2","B","V3","2015",10,1,"M"
"M2_B_V3_2015",15,"f","M2","B","V3","2015",15,1,"M"
"M2_B_V3_2015",16,"f","M2","B","V3","2015",7,1,"M"
"M2_B_V3_2015",21,"f","M2","B","V3","2015",20,0,"M"
"M2_B_V3_2015",14,"m","M2","B","V3","2015",3,1,"M"
"M2_B_V3_2015",15,"m","M2","B","V3","2015",15,1,"M"
"M2_B_V3_2015",16,"m","M2","B","V3","2015",5,1,"M"
"M2_B_V3_2015",17,"m","M2","B","V3","2015",2,1,"M"
"M2_B_V3_2015",21,"m","M2","B","V3","2015",23,0,"M"
"M2_B_V4_2015",15,"f","M2","B","V4","2015",6,1,"M"
"M2_B_V4_2015",16,"f","M2","B","V4","2015",23,1,"M"
"M2_B_V4_2015",17,"f","M2","B","V4","2015",12,1,"M"
"M2_B_V4_2015",18,"f","M2","B","V4","2015",3,1,"M"
"M2_B_V4_2015",19,"f","M2","B","V4","2015",2,1,"M"
"M2_B_V4_2015",20,"f","M2","B","V4","2015",1,1,"M"
"M2_B_V4_2015",21,"f","M2","B","V4","2015",9,0,"M"
"M2_B_V4_2015",16,"m","M2","B","V4","2015",12,1,"M"
"M2_B_V4_2015",17,"m","M2","B","V4","2015",17,1,"M"
"M2_B_V4_2015",18,"m","M2","B","V4","2015",4,1,"M"
"M2_B_V4_2015",19,"m","M2","B","V4","2015",1,1,"M"
"M2_B_V4_2015",21,"m","M2","B","V4","2015",10,0,"M"
"M2_B_V5_2015",16,"f","M2","B","V5","2015",9,1,"M"
"M2_B_V5_2015",17,"f","M2","B","V5","2015",31,1,"M"
"M2_B_V5_2015",18,"f","M2","B","V5","2015",10,1,"M"
"M2_B_V5_2015",19,"f","M2","B","V5","2015",1,1,"M"
"M2_B_V5_2015",21,"f","M2","B","V5","2015",6,0,"M"
"M2_B_V5_2015",16,"m","M2","B","V5","2015",3,1,"M"
"M2_B_V5_2015",17,"m","M2","B","V5","2015",19,1,"M"
"M2_B_V5_2015",18,"m","M2","B","V5","2015",13,1,"M"
"M2_B_V5_2015",19,"m","M2","B","V5","2015",1,1,"M"
"M2_B_V5_2015",21,"m","M2","B","V5","2015",7,0,"M"
"M2_B_V6_2015",15,"f","M2","B","V6","2015",3,1,"M"
"M2_B_V6_2015",16,"f","M2","B","V6","2015",16,1,"M"
"M2_B_V6_2015",17,"f","M2","B","V6","2015",20,1,"M"
"M2_B_V6_2015",18,"f","M2","B","V6","2015",6,1,"M"
"M2_B_V6_2015",21,"f","M2","B","V6","2015",9,0,"M"
"M2_B_V6_2015",15,"m","M2","B","V6","2015",1,1,"M"
"M2_B_V6_2015",16,"m","M2","B","V6","2015",9,1,"M"
"M2_B_V6_2015",17,"m","M2","B","V6","2015",20,1,"M"
"M2_B_V6_2015",18,"m","M2","B","V6","2015",6,1,"M"
"M2_B_V6_2015",21,"m","M2","B","V6","2015",10,0,"M"
"M2_C_V1_2015",14,"f","M2","C","V1","2015",7,1,"M"
"M2_C_V1_2015",15,"f","M2","C","V1","2015",12,1,"M"
"M2_C_V1_2015",16,"f","M2","C","V1","2015",27,1,"M"
"M2_C_V1_2015",17,"f","M2","C","V1","2015",2,1,"M"
"M2_C_V1_2015",21,"f","M2","C","V1","2015",9,0,"M"
"M2_C_V1_2015",14,"m","M2","C","V1","2015",6,1,"M"
"M2_C_V1_2015",15,"m","M2","C","V1","2015",7,1,"M"
"M2_C_V1_2015",16,"m","M2","C","V1","2015",12,1,"M"
"M2_C_V1_2015",17,"m","M2","C","V1","2015",6,1,"M"
"M2_C_V1_2015",20,"m","M2","C","V1","2015",1,1,"M"
"M2_C_V1_2015",21,"m","M2","C","V1","2015",11,0,"M"
"M2_C_V2_2015",13,"f","M2","C","V2","2015",2,1,"M"
"M2_C_V2_2015",14,"f","M2","C","V2","2015",14,1,"M"
"M2_C_V2_2015",15,"f","M2","C","V2","2015",17,1,"M"
"M2_C_V2_2015",16,"f","M2","C","V2","2015",14,1,"M"
"M2_C_V2_2015",17,"f","M2","C","V2","2015",2,1,"M"
"M2_C_V2_2015",20,"f","M2","C","V2","2015",1,1,"M"
"M2_C_V2_2015",21,"f","M2","C","V2","2015",7,0,"M"
"M2_C_V2_2015",13,"m","M2","C","V2","2015",1,1,"M"
"M2_C_V2_2015",14,"m","M2","C","V2","2015",6,1,"M"
"M2_C_V2_2015",15,"m","M2","C","V2","2015",11,1,"M"
"M2_C_V2_2015",16,"m","M2","C","V2","2015",12,1,"M"
"M2_C_V2_2015",17,"m","M2","C","V2","2015",4,1,"M"
"M2_C_V2_2015",21,"m","M2","C","V2","2015",9,0,"M"
"M2_C_V3_2015",13,"f","M2","C","V3","2015",1,1,"M"
"M2_C_V3_2015",14,"f","M2","C","V3","2015",20,1,"M"
"M2_C_V3_2015",15,"f","M2","C","V3","2015",15,1,"M"
"M2_C_V3_2015",16,"f","M2","C","V3","2015",7,1,"M"
"M2_C_V3_2015",17,"f","M2","C","V3","2015",4,1,"M"
"M2_C_V3_2015",21,"f","M2","C","V3","2015",5,0,"M"
"M2_C_V3_2015",14,"m","M2","C","V3","2015",10,1,"M"
"M2_C_V3_2015",15,"m","M2","C","V3","2015",19,1,"M"
"M2_C_V3_2015",16,"m","M2","C","V3","2015",7,1,"M"
"M2_C_V3_2015",17,"m","M2","C","V3","2015",6,1,"M"
"M2_C_V3_2015",20,"m","M2","C","V3","2015",1,1,"M"
"M2_C_V3_2015",21,"m","M2","C","V3","2015",5,0,"M"
"M2_C_V4_2015",13,"f","M2","C","V4","2015",3,1,"M"
"M2_C_V4_2015",14,"f","M2","C","V4","2015",14,1,"M"
"M2_C_V4_2015",15,"f","M2","C","V4","2015",11,1,"M"
"M2_C_V4_2015",16,"f","M2","C","V4","2015",12,1,"M"
"M2_C_V4_2015",17,"f","M2","C","V4","2015",2,1,"M"
